Stephen Curry, normal, 37457154.0, normal, 40231758.0, normal, 43006362.0, normal,45780966.0, normal, 0.0, normal,0.0
Lauri Markkanen,normal,4536120.0,team_option,0.053,team_option,0.06731,qualifying_offer,0.09026,normal,0.0,normal,0.0
Justin Holiday,normal,4500000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Wendell Carter,normal,4446840.0,normal,5208000.0,team_option,0.05455,team_option,0.06929,qualifying_offer,0.09291,normal,0.0
Luc Mbah a Moute,normal,4320500.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Emmanuel Mudiay,normal,4294479.0,qualifying_offer,0.05758,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Kris Dunn,normal,4221000.0,team_option,0.05348,qualifying_offer,0.07091,normal,0.0,normal,0.0,normal,0.0
Frank Ntilikina,normal,4155720.0,team_option,0.04855,team_option,0.06176,qualifying_offer,0.08326,normal,0.0,normal,0.0
Glenn Robinson III,normal,4075000.0,team_option,0.04278,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Collin Sexton,normal,4073760.0,normal,4771080.0,team_option,0.04998,team_option,0.06357,qualifying_offer,0.0857,normal,0.0
Al Jefferson,normal,4000000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Stanley Johnson,normal,3940401.0,qualifying_offer,0.05311,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Buddy Hield,normal,3833760.0,team_option,0.04861,qualifying_offer,0.06484,normal,0.0,normal,0.0,normal,0.0
Dennis Smith,normal,3819960.0,team_option,0.04463,team_option,0.05686,qualifying_offer,0.07705,normal,0.0,normal,0.0
Kevin Knox,normal,3744840.0,normal,4385640.0,team_option,0.04594,team_option,0.05853,qualifying_offer,0.07931,normal,0.0
Jose Juan Barea,normal,3710850.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Nen̻,normal,3651480.0,normal,4825360.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Thon Maker,normal,3639636.0,team_option,0.05175,qualifying_offer,0.04861,normal,0.0,normal,0.0,normal,0.0
Zach Collins,normal,3628920.0,team_option,0.0424,team_option,0.05406,qualifying_offer,0.07363,normal,0.0,normal,0.0
Frank Kaminsky,normal,3627842.0,qualifying_offer,0.04915,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Mikal Bridges,normal,3557400.0,normal,4166280.0,team_option,0.04364,team_option,0.05564,qualifying_offer,0.07579,normal,0.0
Jodie Meeks,normal,3454500.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Justise Winslow,normal,3448926.0,qualifying_offer,0.04697,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Malik Monk,normal,3447480.0,team_option,0.04028,team_option,0.05345,qualifying_offer,0.07318,normal,0.0,normal,0.0
Shai Gilgeous-Alexander,normal,3379560.0,normal,3957960.0,team_option,0.04146,team_option,0.05502,qualifying_offer,0.07532,normal,0.0
Trey Lyles,normal,3364249.0,qualifying_offer,0.03706,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Ekpe Udoh,normal,3360000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Devin Booker,normal,3314365.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Myles Turner,normal,3294994.0,qualifying_offer,0.0451,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Dario Saric,normal,3284892.0,team_option,0.04526,qualifying_offer,0.06228,normal,0.0,normal,0.0,normal,0.0
Luke Kennard,normal,3275280.0,team_option,0.03827,team_option,0.05273,qualifying_offer,0.07256,normal,0.0,normal,0.0
Cameron Payne,normal,3263294.0,qualifying_offer,0.04539,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Troy Daniels,normal,3258539.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Rondae Hollis-Jefferson,normal,3211464.0,qualifying_offer,0.03594,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Kelly Oubre,normal,3208630.0,qualifying_offer,0.04485,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Miles Bridges,normal,3206640.0,normal,3755400.0,team_option,0.03934,team_option,0.05421,qualifying_offer,0.07469,normal,0.0
Marquese Chriss,normal,3206160.0,team_option,0.04078,qualifying_offer,0.05497,normal,0.0,normal,0.0,normal,0.0
Tomas Satoransky,normal,3129187.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Donovan Mitchell,normal,3111480.0,team_option,0.03635,team_option,0.05195,qualifying_offer,0.07185,normal,0.0,normal,0.0
Terry Rozier,normal,3050389.0,qualifying_offer,0.04285,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Jerome Robinson,normal,3050160.0,normal,3572280.0,team_option,0.03742,team_option,0.05347,qualifying_offer,0.07396,normal,0.0
Bam Adebayo,normal,2955840.0,team_option,0.03454,team_option,0.05115,qualifying_offer,0.07115,normal,0.0,normal,0.0
Jakob Poeltl,normal,2947320.0,team_option,0.03754,qualifying_offer,0.05087,normal,0.0,normal,0.0,normal,0.0
Michael Porter,normal,2897760.0,normal,3393720.0,team_option,0.03555,team_option,0.05265,qualifying_offer,0.07324,normal,0.0
Andrew Nicholson,normal,2844429.0,normal,2844429.0,normal,2844429.0,normal,2844429.0,normal,2844429.0,normal,0.0
Justin Jackson,normal,2807880.0,team_option,0.0328,team_option,0.05029,qualifying_offer,0.07031,normal,0.0,normal,0.0
Cedi Osman,normal,2775000.0,normal,2907143.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Sam Dekker,normal,2760094.0,qualifying_offer,0.03916,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Troy Brown,normal,2752680.0,normal,3223680.0,team_option,0.03377,team_option,0.05177,qualifying_offer,0.07237,normal,0.0
Guerschon Yabusele,normal,2667600.0,team_option,0.03117,team_option,0.04781,qualifying_offer,0.06718,normal,0.0,normal,0.0
Justin Patton,normal,2667600.0,team_option,0.03117,team_option,0.04781,qualifying_offer,0.06718,normal,0.0,normal,0.0
Domantas Sabonis,normal,2659800.0,team_option,0.03529,qualifying_offer,0.04831,normal,0.0,normal,0.0,normal,0.0
Jerian Grant,normal,2639313.0,qualifying_offer,0.03763,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Zhaire Smith,normal,2615160.0,normal,3062760.0,team_option,0.03208,team_option,0.04922,qualifying_offer,0.06915,normal,0.0
Richard Jefferson,normal,2612500.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Delon Wright,normal,2536898.0,qualifying_offer,0.03635,normal,0.0,normal,0.0,normal,0.0,normal,0.0
DJ Wilson,normal,2534280.0,team_option,0.02961,team_option,0.04548,qualifying_offer,0.06422,normal,0.0,normal,0.0
Taurean Prince,normal,2526840.0,team_option,0.03481,qualifying_offer,0.04791,normal,0.0,normal,0.0,normal,0.0
Justin Anderson,normal,2516047.0,qualifying_offer,0.03625,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Reggie Bullock,normal,2500000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Manu Ginobili,normal,2500000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Bobby Portis,normal,2494346.0,qualifying_offer,0.03611,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Donte DiVincenzo,normal,2484360.0,normal,2909640.0,team_option,0.03048,team_option,0.04681,qualifying_offer,0.0661,normal,0.0
Emeka Okafor,normal,2445085.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Tyus Jones,normal,2444052.0,qualifying_offer,0.03573,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Jarell Martin,normal,2416221.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
TJ Leaf,normal,2407560.0,team_option,0.02813,team_option,0.04326,qualifying_offer,0.06139,normal,0.0,normal,0.0
Georgios Papagiannis,normal,2400480.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
JaVale McGee,normal,2393887.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Lonnie Walker,normal,2360160.0,normal,2764200.0,team_option,0.02895,team_option,0.04453,qualifying_offer,0.06319,normal,0.0
Jamal Crawford,normal,2304226.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
John Collins,normal,2299080.0,team_option,0.02686,team_option,0.04137,qualifying_offer,0.05899,normal,0.0,normal,0.0
Denzel Valentine,normal,2280600.0,team_option,0.03377,qualifying_offer,0.04698,normal,0.0,normal,0.0,normal,0.0
Larry Nance Jr,normal,2272390.0,qualifying_offer,0.03369,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Kevin Huerter,normal,2253840.0,normal,2639640.0,team_option,0.02765,team_option,0.04258,qualifying_offer,0.06072,normal,0.0
Monta Ellis,normal,2245400.0,normal,2245400.0,normal,2245400.0,normal,2245400.0,normal,0.0,normal,0.0
Brandon Jennings,normal,2222803.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Harry Giles,normal,2207040.0,team_option,0.02578,team_option,0.03976,qualifying_offer,0.05698,normal,0.0,normal,0.0
Darius Miller,normal,2205000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Derrick Rose,normal,2176260.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Juan Hernangomez,normal,2166360.0,team_option,0.03321,qualifying_offer,0.04642,normal,0.0,normal,0.0,normal,0.0
Josh Okogie,normal,2163600.0,normal,2533920.0,team_option,0.02654,team_option,0.04093,qualifying_offer,0.05865,normal,0.0
Terrance Ferguson,normal,2118840.0,team_option,0.02475,team_option,0.03944,qualifying_offer,0.05683,normal,0.0,normal,0.0
Raul Neto,normal,2100000.0,normal,2100000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Grayson Allen,normal,2076960.0,normal,2432520.0,team_option,0.02548,team_option,0.04059,qualifying_offer,0.05849,normal,0.0
Jarrett Allen,normal,2034120.0,team_option,0.02376,team_option,0.03909,qualifying_offer,0.05661,normal,0.0,normal,0.0
Isaiah Thomas,normal,2029463.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Spencer Hawes,normal,2007058.0,normal,2007058.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Torrey Craig,normal,2000000.0,normal,2000000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Cole Aldrich,normal,2000000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Chandler Hutchison,normal,1994040.0,normal,2335440.0,team_option,0.02446,team_option,0.04024,qualifying_offer,0.05827,normal,0.0
Ante Zizic,normal,1952760.0,team_option,0.02281,team_option,0.03872,qualifying_offer,0.05634,normal,0.0,normal,0.0
OG Anunoby,normal,1952760.0,team_option,0.02281,team_option,0.03872,qualifying_offer,0.05634,normal,0.0,normal,0.0
Aaron Holiday,normal,1914480.0,normal,2241960.0,team_option,0.02348,team_option,0.03986,qualifying_offer,0.05799,normal,0.0
Timothe Luwawu,normal,1880268.0,team_option,0.03288,qualifying_offer,0.03698,normal,0.0,normal,0.0,normal,0.0
Tyler Lydon,normal,1874640.0,team_option,0.0219,team_option,0.03831,qualifying_offer,0.05601,normal,0.0,normal,0.0
Henry Ellenson,normal,1857480.0,team_option,0.02856,qualifying_offer,0.04053,normal,0.0,normal,0.0,normal,0.0
Anfernee Simons,normal,1837800.0,normal,2152440.0,team_option,0.02254,team_option,0.03943,qualifying_offer,0.05765,normal,0.0
Malik Beasley,normal,1773840.0,team_option,0.02731,qualifying_offer,0.03895,normal,0.0,normal,0.0,normal,0.0
Moritz Wagner,normal,1764240.0,normal,2066040.0,team_option,0.02164,team_option,0.03898,qualifying_offer,0.05727,normal,0.0
Nerlens Noel,normal,1757429.0,normal,1988119.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Michael Carter-Williams,normal,1757429.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Ian Clark,normal,1757429.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Furkan Korkmaz,normal,1740000.0,team_option,0.02033,team_option,0.03665,qualifying_offer,0.0541,normal,0.0,normal,0.0
Caleb Swanigan,normal,1740000.0,team_option,0.02033,team_option,0.03665,qualifying_offer,0.0541,normal,0.0,normal,0.0
Landry Shamet,normal,1705920.0,normal,1997640.0,team_option,0.02092,team_option,0.03773,qualifying_offer,0.05569,normal,0.0
Caris LeVert,normal,1702800.0,team_option,0.02625,qualifying_offer,0.03762,normal,0.0,normal,0.0,normal,0.0
Kyle Kuzma,normal,1689840.0,team_option,0.01974,team_option,0.03562,qualifying_offer,0.05282,normal,0.0,normal,0.0
Tony Bradley,normal,1679520.0,team_option,0.01962,team_option,0.03542,qualifying_offer,0.05277,normal,0.0,normal,0.0
Derrick White,normal,1667160.0,team_option,0.01948,team_option,0.03516,qualifying_offer,0.05274,normal,0.0,normal,0.0
Robert Williams,normal,1656600.0,normal,1940160.0,team_option,0.02032,team_option,0.03666,qualifying_offer,0.05437,normal,0.0
Spencer Dinwiddie,normal,1656092.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
MarShon Brooks,normal,1656092.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Josh Hart,normal,1655160.0,team_option,0.01934,team_option,0.03491,qualifying_offer,0.05236,normal,0.0,normal,0.0
Jacob Evans,normal,1646400.0,normal,1928280.0,team_option,0.02019,team_option,0.03646,qualifying_offer,0.05432,normal,0.0
DeAndre Bembry,normal,1634640.0,team_option,0.02603,qualifying_offer,0.03752,normal,0.0,normal,0.0,normal,0.0
Dzanan Musa,normal,1634400.0,normal,1914120.0,team_option,0.02005,team_option,0.03619,qualifying_offer,0.05429,normal,0.0
Omari Spellman,normal,1622520.0,normal,1900200.0,team_option,0.0199,team_option,0.03593,qualifying_offer,0.0539,normal,0.0
Nik Stauskas,normal,1621415.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Luke Kornet,normal,1619260.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
TJ McConnell,normal,1600520.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Richaun Holmes,normal,1600520.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Malachi Richardson,normal,1569360.0,team_option,0.02581,qualifying_offer,0.03738,normal,0.0,normal,0.0,normal,0.0
Okaro White,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Quinn Cook,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Damian Jones,normal,1544951.0,team_option,0.02305,qualifying_offer,0.03457,normal,0.0,normal,0.0,normal,0.0
Chinanu Onuaku,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Ivica Zubac,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Wayne Selden,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Rodney McGruder,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Malcolm Brogdon,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Jake Layman,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Deyonta Davis,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Skal Labissiere,normal,1544951.0,team_option,0.02338,qualifying_offer,0.03484,normal,0.0,normal,0.0,normal,0.0
Dejounte Murray,normal,1544951.0,team_option,0.02321,qualifying_offer,0.03482,normal,0.0,normal,0.0,normal,0.0
Pascal Siakam,normal,1544951.0,team_option,0.02351,qualifying_offer,0.03487,normal,0.0,normal,0.0,normal,0.0
David Stockton,normal,1544951.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Derrick Jones,normal,1512601.0,normal,1645357.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Willy Hernangomez,normal,1496500.0,normal,1557250.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Zhou Qi,normal,1378242.0,normal,1618520.0,normal,1752950.0,normal,0.0,normal,0.0,normal,0.0
Jawun Evans,normal,1378242.0,normal,1618520.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Sindarius Thornwell,normal,1378242.0,normal,1618520.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Ivan Rabb,normal,1378242.0,normal,1618520.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Damyean Dotson,normal,1378242.0,normal,1618520.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Davon Reed,normal,1378242.0,normal,1618520.0,team_option,0.01752,normal,0.0,normal,0.0,normal,0.0
Royce O'Neale,normal,1378242.0,normal,1618520.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Tyler Dorsey,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Semi Ojeleye,normal,1378242.0,team_option,0.01618,team_option,0.01752,normal,0.0,normal,0.0,normal,0.0
Daniel Theis,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Dwayne Bacon,normal,1378242.0,team_option,0.01618,qualifying_offer,0.02023,normal,0.0,normal,0.0,normal,0.0
Jordan Bell,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
CJ Williams,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Dillon Brooks,normal,1378242.0,team_option,0.01618,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Rade Zagorac,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Sterling Brown,normal,1378242.0,team_option,0.01618,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Frank Jackson,normal,1378242.0,team_option,0.01618,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Rodney Purvis,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Khem Birch,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Wesley Iwundu,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Dakari Johnson,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Frank Mason,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Brandon Paul,normal,1378242.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Elie Okobo,normal,1238464.0,normal,1416852.0,team_option,0.01663,team_option,0.01802,normal,0.0,normal,0.0
Eric Moreland,normal,1200000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Melvin Frazier,normal,1050000.0,normal,1416852.0,team_option,0.01663,normal,0.0,normal,0.0,normal,0.0
Isaac Bonga,normal,1000000.0,normal,1416852.0,normal,1663861.0,normal,0.0,normal,0.0,normal,0.0
Justin Hamilton,normal,1000000.0,normal,1000000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Shelvin Mack,normal,1000000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Alan Williams,normal,1000000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Jason Thompson,normal,893333.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Gary Trent Jr,normal,838464.0,normal,1416852.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Gary Clark,normal,838464.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Abdel Nader,normal,450000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Demetrius Jackson,normal,92857.0,normal,92857.0,normal,92857.0,normal,92857.0,normal,92857.0,normal,0.0
Jaylen Adams,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
JP Macura,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Billy Preston,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Kostas Antetokounmpo,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Thomas Welsh,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Damion Lee,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Angel Delgado,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Yuta Watanabe,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Duncan Robinson,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Jared Terrell,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Trevon Bluiett,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Isaiah Hicks,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Allonzo Trier,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Deonte Burton,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
Troy Caupain,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
George King,two_way_contract,75000.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0,normal,0.0
